hour;solar_thermal_profil;power_price
1361;0.878101525;1
1362;0.747824393;1
1363;0.824647009;1
1364;0.333649078;1
1365;0.209868773;1
1366;0.594125856;1
1367;0.810179962;1
1368;0.48163397;1
1369;0.789448416;1
1370;0.022174977;1
1371;0.676453276;1
1372;0.050257634;1
1373;0.109256455;1
1374;0.724731974;1
1375;0.973446478;1
1376;0.004558264;1
1377;0.241789799;1
1378;0.280581603;1
1379;0.88978253;1
1380;0.249659651;1
1381;0.162597657;1
1382;0.180985093;1
1383;0.388037734;1
1384;0.880485465;1
1385;0.502356502;1
1386;0.095996239;1
1387;0.849334775;1
1388;0.329431829;1
1389;0.013813289;1
1390;0.742745425;1
1391;0.761023966;1
1392;0.325817789;1
1393;0.426189143;1
1394;0.307673702;1
1395;0.620815425;1
1396;0.332140863;1
1397;0.450805188;1
1398;0.975772705;1
1399;0.063188642;1
1400;0.086707032;1
1401;0.942761263;1
1402;0.104789459;1
1403;0.670840162;1
1404;0.539909205;1
1405;0.299250439;1
1406;0.342109673;1
1407;0.112825279;1
1408;0.077434766;1
1409;0.928063944;1
1410;0.637798906;1
1411;0.158076731;1
1412;0.8801456;1
1413;0.352720204;1
1414;0.452559342;1
1415;0.836796307;1
1416;0.713167132;1
1417;0.934941022;1
1418;0.406487223;1
1419;0.265780967;1
1420;0.274214956;1
1421;0.753883466;1
1422;0.46411961;1
1423;0.732933838;1
1424;0.444531611;1
1425;0.360440428;1
1426;0.808173906;1
1427;0.364365666;1
1428;0.520721527;1
1429;0.963909513;1
1430;0.028634078;1
1431;0.113445799;1
1432;0.929908658;1
1433;0.352615587;1
1434;0.093897798;1
1435;0.243200789;1
1436;0.710045872;1
1437;0.6445885;1
1438;0.595809892;1
1439;0.874257778;1
1440;0.262791535;1
1441;0.414456378;1
1442;0.106646007;1
1443;0.541275251;1
1444;0.159679611;1
1445;0.310401475;1
1446;0.258169095;1
1447;0.207201471;1
1448;0.530014269;1
1449;0.164297879;1
1450;0.760350065;1
1451;0.149926758;1
1452;0.445212473;1
1453;0.419452947;1
1454;0.762090001;1
1455;0.588845985;1
1456;0.889251402;1
1457;0.744959168;1
1458;0.275292093;1
1459;0.492724982;1
1460;0.131499856;1
1461;0.490251494;1
1462;0.045985862;1
1463;0.629216181;1
1464;0.208463034;1
1465;0.47521636;1
1466;0.61461852;1
1467;0.253642858;1
1468;0.105412471;1
1469;0.060965555;1
1470;0.99236031;1
1471;0.480650538;1
1472;0.825393421;1
1473;0.453644562;1
1474;0.015191933;1
1475;0.240726681;1
1476;0.649429572;1
1477;0.574249178;1
1478;0.040084641;1
1479;0.377114728;1
1480;0.229416339;1
1481;0.129270099;1
1482;0.124041108;1
1483;0.000535719;1
1484;0.524933885;1
1485;0.603490063;1
1486;0.232039124;1
1487;0.191328556;1
1488;0.867400336;1
1489;0.54725919;1
1490;0.065805075;1
1491;0.939151606;1
1492;0.754243864;1
1493;0.761547069;1
1494;0.790091072;1
1495;0.280727565;1
1496;0.525102872;1
1497;0.420577493;1
1498;0.449079325;1
1499;0.905900185;1
1500;0.060394345;1
1501;0.417293236;1
1502;0.54122699;1
1503;0.578565428;1
1504;0.703673165;1
1505;0.459531775;1
1506;0.122393707;1
1507;0.315807454;1
1508;0.803787041;1
1509;0.568120034;1
1510;0.987897369;1
1511;0.275942081;1
1512;0.071421476;1
1513;0.365516599;1
1514;0.765515252;1
1515;0.604579872;1
1516;0.306382379;1
1517;0.213239064;1
1518;0.998093067;1
1519;0.726506228;1
1520;0.822389988;1
1521;0.243966966;1
1522;0.85670308;1
1523;0.961680957;1
1524;0.893645817;1
1525;0.546476833;1
1526;0.432614108;1
1527;0.634355756;1
1528;0.004849032;1
1529;0.431155012;1
1530;0.987149328;1
1531;0.513737886;1
1532;0.809779617;1
1533;0.322715859;1
1534;0.588526438;1
1535;0.22433946;1
1536;0.594292155;1
1537;0.913487707;1
1538;0.184568089;1
1539;0.61921745;1
1540;0.156490561;1
1541;0.190288467;1
1542;0.66583327;1
1543;0.020228239;1
1544;0.872772605;1
1545;0.137231095;1
1546;0.945169868;1
1547;0.345989071;1
1548;0.316338811;1
1549;0.448878522;1
1550;0.022728838;1
1551;0.557411579;1
1552;0.190175167;1
1553;0.642807529;1
1554;0.9132995;1
1555;0.027045016;1
1556;0.11756232;1
1557;0.292348369;1
1558;0.549089533;1
1559;0.183027481;1
1560;0.75452223;1
1561;0.606953317;1
1562;0.582485177;1
1563;0.252751024;1
1564;0.624139074;1
1565;0.569557982;1
1566;0.528927191;1
1567;0.035964654;1
1568;0.708188072;1
1569;0.999593349;1
1570;0.828232967;1
1571;0.672183472;1
1572;0.316228821;1
1573;0.917605725;1
1574;0.572872118;1
1575;0.672490989;1
1576;0.317695371;1
1577;0.561291439;1
1578;0.477499552;1
1579;0.132348251;1
1580;0.711706794;1
1581;0.470588047;1
1582;0.923162587;1
1583;0.716318569;1
1584;0.462346717;1
1585;0.052247114;1
1586;0.734448454;1
1587;0.490026324;1
1588;0.483314717;1
1589;0.170350975;1
1590;0.025606823;1
1591;0.668995708;1
1592;0.903700816;1
1593;0.0869503;1
1594;0.83992781;1
1595;0.376895275;1
1596;0.663325528;1
1597;0.776262091;1
1598;0.909200095;1
1599;0.627047631;1
1600;0.440300831;1
1601;0.759247547;1
1602;0.139374486;1
1603;0.449171358;1
1604;0.017712884;1
1605;0.504194185;1
1606;0.618567112;1
1607;0.143233499;1
1608;0.92786925;1
1609;0.717273525;1
1610;0.97726182;1
1611;0.722357996;1
1612;0.56417635;1
1613;0.319014147;1
1614;0.049374352;1
1615;0.699323366;1
1616;0.442011635;1
1617;0.97297903;1
1618;0.679949863;1
1619;0.47827902;1
1620;0.372134793;1
1621;0.973822566;1
1622;0.549405821;1
1623;0.147924659;1
1624;0.170868518;1
1625;0.707249524;1
1626;0.94757204;1
1627;0.080898141;1
1628;0.633524154;1
1629;0.946685845;1
1630;0.357655071;1
1631;0.782294044;1
1632;0.748646522;1
1633;0.060190546;1
1634;0.146806406;1
1635;0.727578581;1
1636;0.376736018;1
1637;0.141935928;1
1638;0.075083752;1
1639;0.916303577;1
1640;0.204277258;1
1641;0.190885956;1
1642;0.4507305;1
1643;0.728431815;1
1644;0.383679919;1
1645;0.458763352;1
1646;0.169855256;1
1647;0.883170267;1
1648;0.252083933;1
1649;0.23981637;1
1650;0.182083726;1
1651;0.534987203;1
1652;0.360353957;1
1653;0.158771116;1
1654;0.011148525;1
1655;0.512548032;1
1656;0.201822997;1
1657;0.781428996;1
1658;0.739643953;1
1659;0.53513368;1
1660;0.332826895;1
1661;0.440964078;1
1662;0.305425569;1
1663;0.00718181;1
1664;0.050174144;1
1665;0.200106962;1
1666;0.658205907;1
1667;0.294919881;1
1668;0.97465902;1
1669;0.276117423;1
1670;0.734780231;1
1671;0.34905758;1
1672;0.269382777;1
1673;0.625309087;1
1674;0.085895811;1
1675;0.613030544;1
1676;0.578592562;1
1677;0.834651312;1
1678;0.621466613;1
1679;0.193462288;1
1680;0.94491184;1
1681;0.036211121;1
1682;0.540928624;1
1683;0.698789309;1
1684;0.370052558;1
1685;0.8832983;1
1686;0.862412402;1
1687;0.980441321;1
1688;0.616701173;1
1689;0.016587346;1
1690;0.360368281;1
1691;0.439178241;1
1692;0.353376528;1
1693;0.513094667;1
1694;0.600083839;1
1695;0.566818055;1
1696;0.667465409;1
1697;0.175883614;1
1698;0.389513882;1
1699;0.987702154;1
1700;0.18765764;1
1701;0.423902061;1
1702;0.996320349;1
1703;0.088820371;1
1704;0.651631896;1
1705;0.159945059;1
1706;0.104042053;1
1707;0.967791445;1
1708;0.300048229;1
1709;0.056903419;1
1710;0.277505397;1
1711;0.912099773;1
1712;0.279369882;1
1713;0.802956676;1
1714;0.885157173;1
1715;0.351566418;1
1716;0.843028746;1
1717;0.330476315;1
1718;0.435517215;1
1719;0.237939858;1
1720;0.066537718;1
1721;0.533610912;1
1722;0.154906627;1
1723;0.113448567;1
1724;0.29966039;1
1725;0.193161399;1
1726;0.691373082;1
1727;0.977806721;1
1728;0.378938469;1
1729;0.125911204;1
1730;0.558980119;1
1731;0.207777982;1
1732;0.066980278;1
1733;0.905582748;1
1734;0.182938338;1
1735;0.253112667;1
1736;0.400992366;1
1737;0.652093334;1
1738;0.933174214;1
1739;0.031008036;1
1740;0.026227641;1
1741;0.023497906;1
1742;0.665488172;1
1743;0.634996916;1
1744;0.469594901;1
1745;0.518245761;1
1746;0.00676347;1
1747;0.897361102;1
1748;0.377808953;1
1749;0.298145886;1
1750;0.414895743;1
1751;0.89750288;1
1752;0.236450434;1
1753;0.499412172;1
1754;0.245969777;1
1755;0.425351525;1
1756;0.246354905;1
1757;0.248909936;1
1758;0.819226398;1
1759;0.36388221;1
1760;0.822562043;1
1761;0.663824369;1
1762;0.08800187;1
1763;0.590260412;1
1764;0.728136513;1
1765;0.982764543;1
1766;0.919528096;1
1767;0.847152006;1
1768;0.785809498;1
1769;0.917483771;1
1770;0.39137947;1
1771;0.705235908;1
1772;0.34437071;1
1773;0.436964167;1
1774;0.132113979;1
1775;0.255727038;1
1776;0.945314894;1
1777;0.763836159;1
1778;0.214434628;1
1779;0.792329867;1
1780;0.659069664;1
1781;0.858203584;1
1782;0.100465054;1
1783;0.351904833;1
1784;0.052216182;1
1785;0.584670658;1
1786;0.837246332;1
1787;0.610903385;1
1788;0.338956443;1
1789;0.134814623;1
1790;0.880080674;1
1791;0.936484349;1
1792;0.717317064;1
1793;0.505809825;1
1794;0.343088008;1
1795;0.208520754;1
1796;0.535923233;1
1797;0.691750392;1
1798;0.864386953;1
1799;0.217616878;1
1800;0.257648937;1
1801;0.331224149;1
1802;0.913241284;1
1803;0.127760282;1
1804;0.559134407;1
1805;0.322691363;1
1806;0.73103537;1
1807;0.064473692;1
1808;0.083554487;1
1809;0.486266344;1
1810;0.723522992;1
1811;0.611677486;1
1812;0.709470787;1
1813;0.913274466;1
1814;0.552122945;1
1815;0.337014749;1
1816;0.095956763;1
1817;0.44496488;1
1818;0.857090525;1
1819;0.646269714;1
1820;0.312286792;1
1821;0.49176753;1
1822;0.599394611;1
1823;0.268521935;1
1824;0.964894987;1
1825;0.452737407;1
1826;0.04800294;1
1827;0.495036208;1
1828;0.126640903;1
1829;0.116517719;1
1830;0.493359103;1
1831;0.300301469;1
1832;0.526599279;1
1833;0.104318942;1
1834;0.650781153;1
1835;0.735540816;1
1836;0.504577351;1
1837;0.48334229;1
1838;0.978463653;1
1839;0.330021018;1
1840;0.304385902;1
1841;0.193503161;1
1842;0.571626234;1
1843;0.501150441;1
1844;0.854610294;1
1845;0.167383134;1
1846;0.917493466;1
1847;0.66675904;1
1848;0.01978569;1
1849;0.220347389;1
1850;0.49330664;1
1851;0.284563725;1
1852;0.415456295;1
1853;0.893794681;1
1854;0.886570644;1
1855;0.271006184;1
1856;0.844264282;1
1857;0.697510779;1
1858;0.077578641;1
1859;0.604144809;1
1860;0.004498177;1
1861;0.234596613;1
1862;0.068447945;1
1863;0.649945478;1
1864;0.831913157;1
1865;0.117399182;1
1866;0.081827921;1
1867;0.280039889;1
1868;0.218686947;1
1869;0.384756841;1
1870;0.143758372;1
1871;0.419426414;1
1872;0.789850134;1
1873;0.485736662;1
1874;0.658184203;1
1875;0.741752253;1
1876;0.080399897;1
1877;0.798136217;1
1878;0.513128002;1
1879;0.831371616;1
1880;0.618944083;1
1881;0.623683749;1
1882;0.072569788;1
1883;0.55684663;1
1884;0.966537274;1
1885;0.275334113;1
1886;0.05325774;1
1887;0.114624401;1
1888;0.790201463;1
1889;0.119893219;1
1890;0.869274291;1
1891;0.81322153;1
1892;0.791774481;1
1893;0.901250246;1
1894;0.162635237;1
1895;0.22253874;1
1896;0.453017163;1
1897;0.221419709;1
1898;0.438939878;1
1899;0.176855976;1
1900;0.589156596;1
1901;0.426581929;1
1902;0.658440851;1
1903;0.912362483;1
1904;0.630818559;1
1905;0.821281458;1
1906;0.248558555;1
1907;0.301143463;1
1908;0.746813674;1
1909;0.584757844;1
1910;0.952481943;1
1911;0.9335264;1
1912;0.276208427;1
1913;0.262209945;1
1914;0.525575825;1
1915;0.268018048;1
1916;0.064990818;1
1917;0.702351714;1
1918;0.126160775;1
1919;0.366156068;1
1920;0.423557642;1
1921;0.703062218;1
1922;0.738944546;1
1923;0.392942417;1
1924;0.711636463;1
1925;0.354875335;1
1926;0.771004301;1
1927;0.462668237;1
1928;0.723655619;1
1929;0.904256113;1
1930;0.31470633;1
1931;0.556424211;1
1932;0.737614175;1
1933;0.993536393;1
1934;0.670842654;1
1935;0.546496216;1
1936;0.703371755;1
1937;0.691144272;1
1938;0.874010284;1
1939;0.935862569;1
1940;0.140082467;1
1941;0.129588154;1
1942;0.019321352;1
1943;0.560815484;1
1944;0.731888295;1
1945;0.531310321;1
1946;0.54306454;1
1947;0.755274364;1
1948;0.127533314;1
1949;0.695316402;1
1950;0.04714074;1
1951;0.783334322;1
1952;0.637519202;1
1953;0.447653436;1
1954;0.597869042;1
1955;0.845098216;1
1956;0.747795342;1
1957;0.876294146;1
1958;0.365024049;1
1959;0.129440008;1
1960;0.180971674;1
1961;0.342886184;1
1962;0.134894594;1
1963;0.949646679;1
1964;0.743811101;1
1965;0.27616711;1
1966;0.64365541;1
1967;0.734484016;1
1968;0.043136563;1
1969;0.351105273;1
1970;0.658144448;1
1971;0.308484505;1
1972;0.789130283;1
1973;0.523594782;1
1974;0.944773063;1
1975;0.94195922;1
1976;0.837798987;1
1977;0.700686525;1
1978;0.404791783;1
1979;0.188470816;1
1980;0.512645325;1
1981;0.106988348;1
1982;0.835291967;1
1983;0.265439895;1
1984;0.465961308;1
1985;0.924924694;1
1986;0.62175351;1
1987;0.710478433;1
1988;0.988887263;1
1989;0.29121888;1
1990;0.524901037;1
1991;0.691058278;1
1992;0.092475497;1
1993;0.585763268;1
1994;0.007168335;1
1995;0.577043022;1
1996;0.985936262;1
1997;0.0213125;1
1998;0.06276464;1
1999;0.635636358;1
2000;0.225717784;1
2001;0.362569144;1
2002;0.596465792;1
2003;0.621229562;1
2004;0.010353418;1
2005;0.376626539;1
2006;0.037547521;1
2007;0.951980616;1
2008;0.140325527;1
2009;0.013937143;1
2010;0.493594415;1
2011;0.31565269;1
2012;0.51699949;1
2013;0.312930419;1
2014;0.744408375;1
2015;0.228963609;1
2016;0.868554058;1
2017;0.167247805;1
2018;0.010228936;1
2019;0.892013542;1
2020;0.476362882;1
2021;0.41134508;1
2022;0.735200668;1
2023;0.055328357;1
2024;0.497535617;1
2025;0.451354987;1
2026;0.40610817;1
2027;0.422894976;1
2028;0.510609725;1
2029;0.017495297;1
2030;0.639582558;1
2031;0.426721828;1
2032;0.377425158;1
2033;0.249936805;1
2034;0.762322016;1
2035;0.132179969;1
2036;0.024706386;1
2037;0.41628751;1
2038;0.839217972;1
2039;0.48795354;1
2040;0.768083944;1
2041;0.688998024;1
2042;0.987751996;1
2043;0.580151054;1
2044;0.885406349;1
2045;0.682157238;1
2046;0.446355393;1
2047;0.108398077;1
2048;0.741186;1
2049;0.478952181;1
2050;0.577939593;1
2051;0.984244173;1
2052;0.47407119;1
2053;0.460205812;1
2054;0.945258545;1
2055;0.999311574;1
2056;0.627772764;1
2057;0.054136869;1
2058;0.042449024;1
2059;0.822184217;1
2060;0.243428709;1
2061;0.147154668;1
2062;0.958650747;1
2063;0.270740437;1
2064;0.588712142;1
2065;0.962613248;1
2066;0.228530359;1
2067;0.129317688;1
2068;0.300613111;1
2069;0.446399318;1
2070;0.673599561;1
2071;0.447288312;1
2072;0.722890291;1
2073;0.240892201;1
2074;0.536712792;1
2075;0.446676447;1
2076;0.549051497;1
2077;0.369243566;1
2078;0.568706313;1
2079;0.975720517;1
2080;0.932294728;1
2081;0.420488078;1
2082;0.918167543;1
2083;0.249251453;1
2084;0.744770547;1
2085;0.54387664;1
2086;0.500752171;1
2087;0.58171142;1
2088;0.235313513;1
2089;0.595561221;1
2090;0.624456392;1
2091;0.911989663;1
2092;0.881504007;1
2093;0.413534251;1
2094;0.146143276;1
2095;0.432875902;1
2096;0.02244316;1
2097;0.921940092;1
2098;0.663260367;1
2099;0.341839065;1
2100;0.546639537;1
2101;0.511266436;1
2102;0.076208239;1
2103;0.965856825;1
2104;0.809658546;1
2105;0.049013179;1
2106;0.248965324;1
2107;0.323050586;1
2108;0.097115897;1
2109;0.176261003;1
2110;0.641685171;1
2111;0.324825664;1
2112;0.171626052;1
2113;0.337773995;1
2114;0.083068724;1
2115;0.696609113;1
2116;0.113159383;1
2117;0.665741303;1
2118;0.717336989;1
2119;0.083343364;1
2120;0.821054915;1
2121;0.800479649;1
2122;0.086150608;1
2123;0.677850105;1
2124;0.924467232;1
2125;0.608165781;1
2126;0.17752037;1
2127;0.121436657;1
2128;0.349803468;1
2129;0.068994013;1
2130;0.851253082;1
2131;0.58282022;1
2132;0.692237468;1
2133;0.12863969;1
2134;0.532460286;1
2135;0.713970708;1
2136;0.584776678;1
2137;0.087584282;1
2138;0.417791643;1
2139;0.702614469;1
2140;0.31235899;1
2141;0.626685541;1
2142;0.572222921;1
2143;0.494314413;1
2144;0.791469689;1
2145;0.49839675;1
2146;0.435286385;1
2147;0.555584085;1
2148;0.294040651;1
2149;0.785082647;1
2150;0.266444781;1
2151;0.720436646;1
2152;0.620352842;1
2153;0.959387875;1
2154;0.815760603;1
2155;0.535527286;1
2156;0.94213565;1
2157;0.672330016;1
2158;0.654824489;1
2159;0.587194085;1
2160;0.073115321;1
2161;0.027059307;1
2162;0.822436143;1
2163;0.929705923;1
2164;0.901198309;1
2165;0.657117193;1
2166;0.430287141;1
2167;0.917122966;1
2168;0.472764416;1
2169;0.365271438;1
2170;0.240818837;1
2171;0.900943457;1
2172;0.015855485;1
2173;0.306073322;1
2174;0.951747044;1
2175;0.41616918;1
2176;0.948429579;1
2177;0.2888944;1
2178;0.547883243;1
2179;0.967595937;1
2180;0.298197022;1
2181;0.151351867;1
2182;0.215356777;1
2183;0.983641662;1
2184;0.248242931;1
2185;0.973979662;1
2186;0.962739362;1
2187;0.934626723;1
2188;0.935535163;1
2189;0.431327599;1
2190;0.487912693;1
2191;0.350468626;1
2192;0.757318956;1
2193;0.003181678;1
2194;0.109022595;1
2195;0.734349545;1
2196;0.837120762;1
2197;0.395744341;1
2198;0.208959983;1
2199;0.070895235;1
2200;0.16233402;1
2201;0.322768208;1
2202;0.357813551;1
2203;0.777993802;1
2204;0.098890194;1
2205;0.001418796;1
2206;0.215429253;1
2207;0.189801342;1
2208;0.243424149;1
2209;0.450814079;1
2210;0.264983382;1
2211;0.544730332;1
2212;0.93028095;1
2213;0.440182298;1
2214;0.259531516;1
2215;0.934911186;1
2216;0.877685696;1
2217;0.765471658;1
2218;0.290546205;1
2219;0.443371497;1
2220;0.18595888;1
2221;0.01455038;1
2222;0.659187697;1
2223;0.472085236;1
2224;0.775903663;1
2225;0.270180785;1
2226;0.357834534;1
2227;0.955626344;1
2228;0.430922467;1
2229;0.085762327;1
2230;0.840455175;1
2231;0.013513719;1
2232;0.362506345;1
2233;0.71531062;1
2234;0.669074216;1
2235;0.060136734;1
2236;0.633299632;1
2237;0.546767207;1
2238;0.167219148;1
2239;0.76733205;1
2240;0.971795696;1
2241;0.991249253;1
2242;0.411733388;1
2243;0.53669969;1
2244;0.952300058;1
2245;0.617580012;1
2246;0.255678884;1
2247;0.626775502;1
2248;0.974041742;1
2249;0.408488723;1
2250;0.951429736;1
2251;0.81472929;1
2252;0.973693712;1
2253;0.145854146;1
2254;0.869190124;1
2255;0.9699357;1
2256;0.611994742;1
2257;0.868200924;1
2258;0.688094882;1
2259;0.385846012;1
2260;0.831744507;1
2261;0.666386102;1
2262;0.230604647;1
2263;0.620857898;1
2264;0.257199002;1
2265;0.513435112;1
2266;0.201604324;1
2267;0.976019815;1
2268;0.608495465;1
2269;0.739910625;1
2270;0.459309685;1
2271;0.974384476;1
2272;0.503396195;1
2273;0.017051618;1
2274;0.797155309;1
2275;0.204303563;1
2276;0.195372411;1
2277;0.129306718;1
2278;0.696771496;1
2279;0.035370678;1
2280;0.921941018;1
2281;0.320851297;1
2282;0.239732992;1
2283;0.073477598;1
2284;0.359458494;1
2285;0.307625585;1
2286;0.26512172;1
2287;0.194351818;1
2288;0.806154345;1
2289;0.609476853;1
2290;0.630874802;1
2291;0.099895813;1
2292;0.311464525;1
2293;0.096137002;1
2294;0.88586398;1
2295;0.624991937;1
2296;0.701350983;1
2297;0.647212806;1
2298;0.074360055;1
2299;0.602815416;1
2300;0.828908349;1
2301;0.429991704;1
2302;0.281502605;1
2303;0.669555326;1
2304;0.921158383;1
2305;0.128054608;1
2306;0.279731051;1
2307;0.771358982;1
2308;0.305941245;1
2309;0.675217471;1
2310;0.559027942;1
2311;0.45864455;1
2312;0.963505862;1
2313;0.477949243;1
2314;0.563118795;1
2315;0.701613267;1
2316;0.729408359;1
2317;0.779194543;1
2318;0.2703028;1
2319;0.404197824;1
2320;0.045312647;1
2321;0.373388482;1
2322;0.135301814;1
2323;0.716500441;1
2324;0.60479166;1
2325;0.168867777;1
2326;0.521954979;1
2327;0.927209575;1
2328;0.379909443;1
2329;0.029567768;1
2330;0.776668538;1
2331;0.758060921;1
2332;0.108886036;1
2333;0.52094911;1
2334;0.059011561;1
2335;0.630176184;1
2336;0.001735091;1
2337;0.588893341;1
2338;0.013342742;1
2339;0.867575472;1
2340;0.973945837;1
2341;0.499016131;1
2342;0.625161787;1
2343;0.922780304;1
2344;0.030565594;1
2345;0.468714285;1
2346;0.570907968;1
2347;0.715903231;1
2348;0.909903547;1
2349;0.066150365;1
2350;0.799421564;1
2351;0.527520107;1
2352;0.878552075;1
2353;0.391179262;1
2354;0.198618202;1
2355;0.386226696;1
2356;0.232073017;1
2357;0.477303214;1
2358;0.110157066;1
2359;0.949539083;1
2360;0.200496771;1
2361;0.217622092;1
2362;0.799512961;1
2363;0.284144018;1
2364;0.931765314;1
2365;0.885149377;1
2366;0.307029554;1
2367;0.044909404;1
2368;0.500389919;1
2369;0.028941319;1
2370;0.620681364;1
2371;0.893932895;1
2372;0.129406353;1
2373;0.126935437;1
2374;0.896026273;1
2375;0.197873796;1
2376;0.348200137;1
2377;0.951591366;1
2378;0.116029206;1
2379;0.051459123;1
2380;0.593739106;1
2381;0.808673305;1
2382;0.013624748;1
2383;0.786767337;1
2384;0.186562404;1
2385;0.957153678;1
2386;0.497898902;1
2387;0.459782637;1
2388;0.830284158;1
2389;0.022378106;1
2390;0.935436153;1
2391;0.359856262;1
2392;0.536415585;1
2393;0.866647246;1
2394;0.311802217;1
2395;0.448292912;1
2396;0.392266838;1
2397;0.855397657;1
2398;0.687711052;1
2399;0.153803204;1
2400;0.7252422;1
2401;0.352996416;1
2402;0.229158406;1
2403;0.350250159;1
2404;0.990358941;1
2405;0.624319572;1
2406;0.496090442;1
2407;0.479388213;1
2408;0.822076808;1
2409;0.232276999;1
2410;0.721815918;1
2411;0.972963353;1
2412;0.17861133;1
2413;0.17536504;1
2414;0.121039155;1
2415;0.004305539;1
2416;0.585075645;1
2417;0.437691587;1
2418;0.12540047;1
2419;0.108504457;1
2420;0.142826119;1
2421;0.236401412;1
2422;0.347973363;1
2423;0.331156086;1
2424;0.357205439;1
2425;0.124829749;1
2426;0.108837223;1
2427;0.9382071;1
2428;0.604219063;1
2429;0.248651211;1
2430;0.063652231;1
2431;0.282495025;1
2432;0.597273168;1
2433;0.312402567;1
2434;0.568086037;1
2435;0.321072777;1
2436;0.499967903;1
2437;0.38862874;1
2438;0.500816053;1
2439;0.472405251;1
2440;0.291250471;1
2441;0.783210337;1
2442;0.99084203;1
2443;0.734562853;1
2444;0.303731913;1
2445;0.855618075;1
2446;0.103153572;1
2447;0.439087383;1
2448;0.335962125;1
2449;0.195071582;1
2450;0.382859177;1
2451;0.404113009;1
2452;0.408494671;1
2453;0.466750267;1
2454;0.876335948;1
2455;0.88997894;1
2456;0.490673996;1
2457;0.485872378;1
2458;0.672021881;1
2459;0.307660769;1
2460;0.096621919;1
2461;0.594042867;1
2462;0.852769175;1
2463;0.76405261;1
2464;0.998353152;1
2465;0.792026992;1
2466;0.519892621;1
2467;0.81605596;1
2468;0.325700302;1
2469;0.787217139;1
2470;0.253853219;1
2471;0.223779782;1
2472;0.934615748;1
2473;0.940177511;1
2474;0.968950618;1
2475;0.856325956;1
2476;0.617465283;1
2477;0.334300007;1
2478;0.249316625;1
2479;0.58000866;1
2480;0.317354737;1
2481;0.871751825;1
2482;0.670861162;1
2483;0.42724591;1
2484;0.965185352;1
2485;0.364741428;1
2486;0.409143915;1
2487;0.389857224;1
2488;0.209825094;1
2489;0.400025171;1
2490;0.093739867;1
2491;0.324762739;1
2492;0.242196872;1
2493;0.988362271;1
2494;0.317802565;1
2495;0.58937027;1
2496;0.749834924;1
2497;0.90014758;1
2498;0.579200309;1
2499;0.989507871;1
2500;0.586552975;1
2501;0.434673998;1
2502;0.382597087;1
2503;0.956994333;1
2504;0.042461203;1
2505;0.042351536;1
2506;0.168985786;1
2507;0.296852164;1
2508;0.858307859;1
2509;0.485133571;1
2510;0.577441631;1
2511;0.815896505;1
2512;0.445618938;1
2513;0.484143393;1
2514;0.385002639;1
2515;0.327055095;1
2516;0.290792132;1
2517;0.858108373;1
2518;0.324574307;1
2519;0.570999122;1
2520;0.524864824;1
2521;0.92232321;1
2522;0.981460845;1
2523;0.833986885;1
2524;0.923051892;1
2525;0.17183142;1
2526;0.510044768;1
2527;0.919351715;1
2528;0.537524562;1
2529;0.611095928;1
2530;0.228115058;1
2531;0.809463501;1
2532;0.406326328;1
2533;0.74333913;1
2534;0.622861073;1
2535;0.403824372;1
2536;0.113058811;1
2537;0.285759082;1
2538;0.607494607;1
2539;0.372936273;1
2540;0.034676851;1
2541;0.237417806;1
2542;0.587477611;1
2543;0.098336568;1
2544;0.413268777;1
2545;0.847638414;1
2546;0.448241643;1
2547;0.433516096;1
2548;0.001043628;1
2549;0.176224734;1
2550;0.216573213;1
2551;0.429274963;1
2552;0.291052916;1
2553;0.480670079;1
2554;0.306221635;1
2555;0.473274035;1
2556;0.155359849;1
2557;0.261739668;1
2558;0.03302679;1
2559;0.254545597;1
2560;0.869838142;1
2561;0.347936403;1
2562;0.900085544;1
2563;0.291092009;1
2564;0.324676225;1
2565;0.364389759;1
2566;0.247211222;1
2567;0.901157469;1
2568;0.909447072;1
2569;0.179120975;1
2570;0.804709302;1
2571;0.575459424;1
2572;0.175157639;1
2573;0.071857736;1
2574;0.773935184;1
2575;0.04619228;1
2576;0.712744662;1
2577;0.861008284;1
2578;0.150764952;1
2579;0.636659456;1
2580;0.315516041;1
2581;0.577449917;1
2582;0.127689563;1
2583;0.919918898;1
2584;0.956984313;1
2585;0.374944985;1
2586;0.674604737;1
2587;0.35967307;1
2588;0.652845925;1
2589;0.442305916;1
2590;0.644695529;1
2591;0.937749284;1
2592;0.247081564;1
2593;0.250552867;1
2594;0.879801771;1
2595;0.592860993;1
2596;0.809465644;1
2597;0.89773561;1
2598;0.620085571;1
2599;0.702590133;1
2600;0.44884492;1
2601;0.394622345;1
2602;0.466628939;1
2603;0.700137264;1
2604;0.442250878;1
2605;0.256772282;1
2606;0.269367464;1
2607;0.058532031;1
2608;0.240380816;1
2609;0.501410938;1
2610;0.003054238;1
2611;0.773557187;1
2612;0.215559341;1
2613;0.766062709;1
2614;0.525267645;1
2615;0.862365084;1
2616;0.772697407;1
2617;0.663215057;1
2618;0.798107636;1
2619;0.901250686;1
2620;0.952200727;1
2621;0.076066248;1
2622;0.730418544;1
2623;0.727705006;1
2624;0.847941266;1
2625;0.184333579;1
2626;0.831504468;1
2627;0.758285845;1
2628;0.908020983;1
2629;0.234306484;1
2630;0.185406573;1
2631;0.224791791;1
